artwork,name,emotion,style,genre
44337,ernst-ludwig-kirchner_leipziger-strasse-with-eletric-train.jpg,7,3,17
44338,ernst-ludwig-kirchner_life-on-the-alpine-pasture.jpg,8,3,4
44339,ernst-ludwig-kirchner_life-on-the-alpine-pasture-1.jpg,4,3,4
44340,ernst-ludwig-kirchner_lovers.jpg,6,3,0
44341,ernst-ludwig-kirchner_lovers-1.jpg,3,3,0
44342,ernst-ludwig-kirchner_lovers-the-hembusses.jpg,8,7,4
44343,ernst-ludwig-kirchner_lovers-the-kiss.jpg,8,7,4
44344,ernst-ludwig-kirchner_lovers-in-the-bibliothek.jpg,8,3,4
44346,ernst-ludwig-kirchner_man-and-naked-woman.jpg,4,3,4
44347,ernst-ludwig-kirchner_man-s-head-self-portrait.jpg,8,3,3
44348,ernst-ludwig-kirchner_man-s-head-self-portrait-1.jpg,1,3,3
44349,ernst-ludwig-kirchner_marcella.jpg,4,3,9
44351,ernst-ludwig-kirchner_mary-wigman-s-dance-of-the-dead-1928.jpg,7,3,4
44352,ernst-ludwig-kirchner_mask-dance-1929.jpg,5,7,4
44353,ernst-ludwig-kirchner_men-with-wheelbarrows-1927.jpg,2,3,4
44354,ernst-ludwig-kirchner_milli.jpg,5,3,0
44355,ernst-ludwig-kirchner_milliner-with-hat.jpg,8,3,9
44356,ernst-ludwig-kirchner_moon-rising-at-the-staffelalp.jpg,3,3,8
44357,ernst-ludwig-kirchner_mother-and-children.jpg,8,3,4
44358,ernst-ludwig-kirchner_mountain-forest-1920.jpg,3,3,8
44359,ernst-ludwig-kirchner_mountain-hut-with-goat.jpg,8,3,4
44360,ernst-ludwig-kirchner_mountain-top.jpg,2,3,8
44361,ernst-ludwig-kirchner_mountains-and-houses-in-the-snow.jpg,2,3,8
44362,ernst-ludwig-kirchner_mountains-in-winter-1919.jpg,2,3,8
44363,ernst-ludwig-kirchner_nacked-couple-on-a-couch.jpg,2,3,4
44364,ernst-ludwig-kirchner_nacked-female-dancer.jpg,4,3,9
44365,ernst-ludwig-kirchner_naked-girl-behind-the-curtain-franzi-1926.jpg,2,3,0
44366,ernst-ludwig-kirchner_nervous-heads.jpg,8,3,9
44367,ernst-ludwig-kirchner_nervous-people-eating.jpg,2,3,4
44368,ernst-ludwig-kirchner_nollendorfplatz.jpg,2,3,17
44369,ernst-ludwig-kirchner_nude-in-orange-and-yellow-1930.jpg,8,3,0
44370,ernst-ludwig-kirchner_nude-woman-combing-her-hair-1913.jpg,2,3,0
44371,ernst-ludwig-kirchner_nudes-in-a-meadow.jpg,3,3,0
44372,ernst-ludwig-kirchner_nudes-in-atelier.jpg,4,3,0
44373,ernst-ludwig-kirchner_nudes-in-the-sun.jpg,5,3,0
44374,ernst-ludwig-kirchner_nudeyoung-woman-in-front-of-a-oven.jpg,7,3,0
44375,ernst-ludwig-kirchner_painter-and-modell.jpg,2,3,4
44376,ernst-ludwig-kirchner_palucca.jpg,7,3,9
44377,ernst-ludwig-kirchner_parterre-acrobats.jpg,8,3,4
44378,ernst-ludwig-kirchner_peter-schemihls-miraculous-story.jpg,7,3,16
44379,ernst-ludwig-kirchner_peter-schlemihl-s-remarkable-story.jpg,8,3,16
44380,ernst-ludwig-kirchner_pfortensteg-in-chemnitz.jpg,4,3,17
44381,ernst-ludwig-kirchner_pink-roses.jpg,8,3,15
44382,ernst-ludwig-kirchner_playing-children.jpg,8,3,4
44383,ernst-ludwig-kirchner_playing-naked-people.jpg,2,3,4
44384,ernst-ludwig-kirchner_portrait.jpg,5,3,9
44385,ernst-ludwig-kirchner_portrait-of-a-sick-man.jpg,7,3,9
44386,ernst-ludwig-kirchner_portrait-of-a-woman.jpg,6,3,9
44387,ernst-ludwig-kirchner_portrait-of-a-woman-in-a-white-dress.jpg,4,3,9
44389,ernst-ludwig-kirchner_portrait-of-art-dealer-manfred-shames-1932.jpg,7,3,9
44390,ernst-ludwig-kirchner_portrait-of-dodo-with-hat.jpg,2,3,9
44391,ernst-ludwig-kirchner_portrait-of-dr-huggler.jpg,7,3,9
44392,ernst-ludwig-kirchner_portrait-of-dr-ludwig-binswanger.jpg,7,3,9
44393,ernst-ludwig-kirchner_portrait-of-erich-heckel-at-the-easel.jpg,6,3,9
44394,ernst-ludwig-kirchner_portrait-of-gerda.jpg,3,3,9
44395,ernst-ludwig-kirchner_portrait-of-hans-frisch.jpg,5,3,9
44396,ernst-ludwig-kirchner_portrait-of-ludwig-schames.jpg,7,3,9
44397,ernst-ludwig-kirchner_portrait-of-otto-mueller.jpg,7,3,9
44398,ernst-ludwig-kirchner_portrait-of-otto-mueller-with-pipe.jpg,8,3,9
44399,ernst-ludwig-kirchner_portrait-of-the-conductor-and-composer-otto-klemperer.jpg,7,3,9
44400,ernst-ludwig-kirchner_portrait-of-van-de-velde.jpg,7,3,9
44401,ernst-ludwig-kirchner_postdamerplatz.jpg,8,3,4
44402,ernst-ludwig-kirchner_postdamerplatz-1.jpg,7,3,4
44403,ernst-ludwig-kirchner_practising-dancer.jpg,6,3,0
44404,ernst-ludwig-kirchner_profile-head-self-portrait.jpg,1,3,3
44405,ernst-ludwig-kirchner_railway-in-dresden-1909.jpg,8,3,8
44406,ernst-ludwig-kirchner_railway-underpass-in-dresden-1926.jpg,5,3,17
44407,ernst-ludwig-kirchner_railways-in-the-taunus.jpg,8,3,17
44408,ernst-ludwig-kirchner_reclining-female-nude-in-front-of-a-mirror.jpg,4,3,0
44409,ernst-ludwig-kirchner_reclining-female-nude-on-a-couch.jpg,2,3,0
44410,ernst-ludwig-kirchner_reclining-nude-isabella-1906.jpg,1,3,0
44411,ernst-ludwig-kirchner_reclining-nude-in-a-bathtub-with-pulled-on-legs.jpg,8,3,0
44412,ernst-ludwig-kirchner_red-cocotte.jpg,7,3,4
44413,ernst-ludwig-kirchner_red-elisabeth-riverbank-berlin-1913.jpg,2,3,17
44414,ernst-ludwig-kirchner_red-tree-on-the-beach.jpg,8,3,8
44415,ernst-ludwig-kirchner_resting-couple.jpg,6,3,0
44416,ernst-ludwig-kirchner_return-of-the-animals.jpg,3,3,8
44417,ernst-ludwig-kirchner_rhaetian-railway-davos.jpg,7,3,8
44419,ernst-ludwig-kirchner_rotating-dancer.jpg,5,3,4
44420,ernst-ludwig-kirchner_russian-dancer.jpg,3,3,4
44421,ernst-ludwig-kirchner_russian-woman.jpg,4,3,9
44422,ernst-ludwig-kirchner_sad-female-head-1929.jpg,4,7,9
44423,ernst-ludwig-kirchner_sailboats-at-fehmarn.jpg,8,3,14
44424,ernst-ludwig-kirchner_sailboats-at-fehmarn-1.jpg,7,3,4
44425,ernst-ludwig-kirchner_schimmeldressurakt-1909.jpg,3,3,4
44426,ernst-ludwig-kirchner_schlemihls-entcounter-with-small-grey-man.jpg,7,3,4
44427,ernst-ludwig-kirchner_seated-female-nude.jpg,4,3,0
44428,ernst-ludwig-kirchner_seated-lady-dodo.jpg,2,3,9
44429,ernst-ludwig-kirchner_self-portrait.jpg,8,3,3
44430,ernst-ludwig-kirchner_self-portrait-1.jpg,7,3,3
44431,ernst-ludwig-kirchner_self-portrait-2.jpg,7,3,3
44432,ernst-ludwig-kirchner_self-portrait-3.jpg,7,3,3
44433,ernst-ludwig-kirchner_self-portrait-1938.jpg,5,3,3
44434,ernst-ludwig-kirchner_self-portrait-4.jpg,4,3,3
44435,ernst-ludwig-kirchner_self-portrait-5.jpg,8,3,3
44436,ernst-ludwig-kirchner_self-portrait-as-a-soldier-1915.jpg,4,3,3
44437,ernst-ludwig-kirchner_self-portrait-as-an-invalid.jpg,7,3,3
44438,ernst-ludwig-kirchner_self-portrait-under-the-influence-of-morphium.jpg,7,3,3
44439,ernst-ludwig-kirchner_self-portrait-with-a-model.jpg,4,3,3
44440,ernst-ludwig-kirchner_self-portrait-with-cigarette.jpg,3,3,3
44441,ernst-ludwig-kirchner_self-portrait-with-model.jpg,8,3,3
44442,ernst-ludwig-kirchner_self-portrait-with-model-1.jpg,4,3,3
44443,ernst-ludwig-kirchner_self-portrait-with-shadow.jpg,5,3,3
44444,ernst-ludwig-kirchner_sertigtal.jpg,2,3,8
44445,ernst-ludwig-kirchner_sertigtal-in-autumn-1926.jpg,2,3,8
44446,ernst-ludwig-kirchner_sertigweg-1926.jpg,1,3,8
44447,ernst-ludwig-kirchner_shepherd-in-the-evening.jpg,2,3,4
44448,ernst-ludwig-kirchner_sick-woman.jpg,8,3,9
44449,ernst-ludwig-kirchner_sitting-girl.jpg,4,3,9
44450,ernst-ludwig-kirchner_sitting-woman-with-a-wooden-sculpture.jpg,5,3,9
44451,ernst-ludwig-kirchner_sledge-in-the-fog-1929.jpg,4,3,4
44452,ernst-ludwig-kirchner_sleeping-nilly.jpg,6,3,0
44453,ernst-ludwig-kirchner_small-french.jpg,0,3,0
44454,ernst-ludwig-kirchner_snow-at-the-staffelalp.jpg,2,3,8
44455,ernst-ludwig-kirchner_snowy-landscape.jpg,5,3,8
44457,ernst-ludwig-kirchner_staberhof-farm-on-fehmarn-i-1913.jpg,2,3,17
44458,ernst-ludwig-kirchner_stafelalp-at-moon-light.jpg,7,3,8
44459,ernst-ludwig-kirchner_staffelalp-by-moonlight.jpg,7,3,8
44460,ernst-ludwig-kirchner_staffelalp-in-the-autumn.jpg,2,3,8
44461,ernst-ludwig-kirchner_standing-female-nude-in-frot-of-a-tent.jpg,6,3,0
44462,ernst-ludwig-kirchner_station-in-davos.jpg,2,3,17
44463,ernst-ludwig-kirchner_station-in-davos-1.jpg,2,3,17
44465,ernst-ludwig-kirchner_still-life-with-duck-and-snipe.jpg,6,3,15
44466,ernst-ludwig-kirchner_still-life-with-sculpture.jpg,1,3,15
44467,ernst-ludwig-kirchner_still-life-with-sculpture-1.jpg,2,3,15
44468,ernst-ludwig-kirchner_still-life-with-sculpture-in-front-of-a-window-1935.jpg,2,3,15
44469,ernst-ludwig-kirchner_still-live-with-tulips-and-oranges.jpg,2,3,15
44470,ernst-ludwig-kirchner_stooping-act-in-space.jpg,8,3,0
44471,ernst-ludwig-kirchner_store-in-the-rain-1927.jpg,2,3,4
44472,ernst-ludwig-kirchner_street.jpg,3,3,4
44473,ernst-ludwig-kirchner_street-at-stadtpark.jpg,2,3,17
44474,ernst-ludwig-kirchner_street-in-the-rain.jpg,4,3,4
44475,ernst-ludwig-kirchner_street-scene.jpg,7,3,4
44476,ernst-ludwig-kirchner_street-scene-1.jpg,7,3,4
44477,ernst-ludwig-kirchner_street-scene-at-night.jpg,3,3,4
44478,ernst-ludwig-kirchner_street-scene-in-berlin.jpg,8,3,4
44479,ernst-ludwig-kirchner_street-scene-in-front-of-a-barbershop.jpg,4,3,4
44480,ernst-ludwig-kirchner_street-scene-with-green-cocotte.jpg,7,3,4
44481,ernst-ludwig-kirchner_street-scene-in-front-of-the-shop-window.jpg,7,3,4
44482,ernst-ludwig-kirchner_street-scenes.jpg,4,3,4
44483,ernst-ludwig-kirchner_street-with-passangers.jpg,4,3,4
44484,ernst-ludwig-kirchner_street-berlin.jpg,2,3,4
44485,ernst-ludwig-kirchner_study-of-a-head.jpg,7,3,14
44486,ernst-ludwig-kirchner_study-on-red-tart.jpg,5,3,14
44487,ernst-ludwig-kirchner_sun-bath.jpg,2,3,4
44488,ernst-ludwig-kirchner_tavern.jpg,4,3,4
44489,ernst-ludwig-kirchner_the-amselfluh.jpg,1,3,8
44490,ernst-ludwig-kirchner_the-blue-tree.jpg,7,3,8
44492,ernst-ludwig-kirchner_the-choice-of-paris.jpg,0,3,0
44493,ernst-ludwig-kirchner_the-dance-between-the-women.jpg,5,3,4
44494,ernst-ludwig-kirchner_the-drinker-self-portrait.jpg,8,3,3
44495,ernst-ludwig-kirchner_the-french-are-sitting-on-the-couch.jpg,8,3,14
44496,ernst-ludwig-kirchner_the-garden-cafe.jpg,2,3,4
44497,ernst-ludwig-kirchner_the-kiss.jpg,8,7,4
44498,ernst-ludwig-kirchner_the-mountain.jpg,7,3,8
44499,ernst-ludwig-kirchner_the-painter-self-portrait.jpg,5,3,3
44500,ernst-ludwig-kirchner_the-railway.jpg,8,3,14
44501,ernst-ludwig-kirchner_the-railway-overpass.jpg,8,3,17
44502,ernst-ludwig-kirchner_the-red-tower-in-halle-1915.jpg,2,3,17
44503,ernst-ludwig-kirchner_the-rhine-bridge.jpg,8,3,17
44504,ernst-ludwig-kirchner_the-selling-of-the-shadow.jpg,7,3,4
44505,ernst-ludwig-kirchner_the-soldier-bath.jpg,4,3,4
44506,ernst-ludwig-kirchner_the-tent.jpg,1,3,4
44507,ernst-ludwig-kirchner_three-bathers-1913.jpg,8,3,0
44508,ernst-ludwig-kirchner_three-bathers-on-the-beach.jpg,8,3,0
44509,ernst-ludwig-kirchner_three-faces.jpg,8,3,14
44510,ernst-ludwig-kirchner_three-nudes.jpg,4,3,0
44511,ernst-ludwig-kirchner_three-nudes-1.jpg,8,3,0
44512,ernst-ludwig-kirchner_three-nudes-and-reclining-man.jpg,3,3,0
44513,ernst-ludwig-kirchner_three-nudes-in-the-forest-2.jpg,6,3,0
44514,ernst-ludwig-kirchner_three-women.jpg,8,3,14
44515,ernst-ludwig-kirchner_three-women-in-a-cafe.jpg,2,3,14
44516,ernst-ludwig-kirchner_tower-room-selfportrait-with-erna.jpg,8,3,3
44517,ernst-ludwig-kirchner_traber-team.jpg,3,7,4
44518,ernst-ludwig-kirchner_trains-gorge-near-monstein-1920.jpg,7,3,8
44519,ernst-ludwig-kirchner_tram-and-rail.jpg,2,3,17
44520,ernst-ludwig-kirchner_tramway-in-dresden.jpg,2,3,17
44521,ernst-ludwig-kirchner_tree-bathers-sitting-on-rocks.jpg,3,3,0
44522,ernst-ludwig-kirchner_trees.jpg,2,3,8
44523,ernst-ludwig-kirchner_two-bathers.jpg,6,3,0
44524,ernst-ludwig-kirchner_two-bathing-girls-in-a-bathtub.jpg,6,3,4
44525,ernst-ludwig-kirchner_two-brothers.jpg,4,3,9
44526,ernst-ludwig-kirchner_two-cocottes.jpg,1,3,9
44527,ernst-ludwig-kirchner_two-female-nudes.jpg,8,3,14
44528,ernst-ludwig-kirchner_two-female-nudes-1.jpg,5,3,0
44529,ernst-ludwig-kirchner_two-female-nudes-at-a-couch.jpg,2,3,0
44530,ernst-ludwig-kirchner_two-girls.jpg,7,3,4
44531,ernst-ludwig-kirchner_two-heads-looking-at-each-other.jpg,4,3,9
44532,ernst-ludwig-kirchner_two-nude-girls.jpg,4,3,0
44533,ernst-ludwig-kirchner_two-nudes-in-the-wood-ii.jpg,8,3,0
44534,ernst-ludwig-kirchner_two-railway-bridges-in-dresden.jpg,7,3,17
44535,ernst-ludwig-kirchner_two-women-at-a-couch.jpg,2,3,4
44536,ernst-ludwig-kirchner_two-women-at-the-sea.jpg,3,3,4
44537,ernst-ludwig-kirchner_two-women-at-the-street.jpg,7,3,9
44538,ernst-ludwig-kirchner_two-women-in-a-cafe-1929.jpg,2,3,4
44539,ernst-ludwig-kirchner_two-women-with-sink.jpg,3,3,4
44540,ernst-ludwig-kirchner_two-yellow-knots-with-bunch-of-flowers.jpg,1,3,0
44541,ernst-ludwig-kirchner_view-from-the-window.jpg,2,3,17
44542,ernst-ludwig-kirchner_view-into-a-cafe.jpg,7,3,4
44543,ernst-ludwig-kirchner_view-of-basel-and-the-rhine-1928.jpg,2,3,17
44544,ernst-ludwig-kirchner_villa-in-dresden.jpg,2,3,17
44545,ernst-ludwig-kirchner_violett-house-infront-of-a-snowy-mountain.jpg,6,3,17
44546,ernst-ludwig-kirchner_walking-man-in-the-meadow.jpg,4,3,9
44547,ernst-ludwig-kirchner_walking-woman-with-dog.jpg,2,3,4
44548,ernst-ludwig-kirchner_wildboden-mountains-forest-1928.jpg,3,3,8
44549,ernst-ludwig-kirchner_windswept-firs.jpg,7,3,8
44550,ernst-ludwig-kirchner_winter-landscape-in-moonlight-1919.jpg,3,3,8
44551,ernst-ludwig-kirchner_witch-and-scarecrow-in-the-snow-1932.jpg,8,3,8
44552,ernst-ludwig-kirchner_wod-cart-in-forest.jpg,2,3,8
44553,ernst-ludwig-kirchner_woman-at-tea-time-sick-woman-1914.jpg,4,3,4
44554,ernst-ludwig-kirchner_woman-before-the-mirror-1912.jpg,4,3,4
44555,ernst-ludwig-kirchner_woman-in-a-green-blouse.jpg,4,3,9
44556,ernst-ludwig-kirchner_women.jpg,8,3,0
44557,ernst-ludwig-kirchner_women-and-sculptures-on-the-beach.jpg,2,3,14
44558,ernst-ludwig-kirchner_women-on-the-street-1915.jpg,8,3,4
44559,ernst-ludwig-kirchner_women-playing-with-a-ball-1932.jpg,8,3,4
44560,raphael-kirchner_laundry-woman.jpg,8,1,4
44561,raphael-kirchner_a-girl-holding-a-rose-1916.jpg,2,1,4
44562,raphael-kirchner_a-half-of-a-virgin-1901.jpg,2,1,11
44563,raphael-kirchner_a-half-of-a-virgin-1901-1.jpg,8,1,11
44564,raphael-kirchner_a-half-of-a-virgin-1901-2.jpg,2,1,11
44565,raphael-kirchner_a-half-of-a-virgin-1901-3.jpg,2,1,11
44566,raphael-kirchner_a-half-of-a-virgin-1901-4.jpg,2,1,11
44567,raphael-kirchner_a-half-of-a-virgin-1901-5.jpg,2,1,9
44568,raphael-kirchner_akropolis.jpg,5,1,11
44569,raphael-kirchner_akropolis-1.jpg,4,1,11
44570,raphael-kirchner_akropolis-2.jpg,1,1,11
44571,raphael-kirchner_akropolis-3.jpg,8,1,11
44572,raphael-kirchner_akropolis-4.jpg,2,1,11
44573,raphael-kirchner_akropolis-5.jpg,8,1,11
44574,raphael-kirchner_akropolis-6.jpg,2,1,11
44575,raphael-kirchner_all-healing.jpg,5,1,4
44576,raphael-kirchner_all-healing-1.jpg,2,1,4
44577,raphael-kirchner_all-healing-2.jpg,2,1,4
44578,raphael-kirchner_all-healing-3.jpg,2,1,4
44579,raphael-kirchner_all-healing-4.jpg,5,1,4
44580,raphael-kirchner_all-healing-5.jpg,2,1,4
44581,raphael-kirchner_all-healing-6.jpg,1,1,4
44582,raphael-kirchner_all-healing-7.jpg,3,1,4
44583,raphael-kirchner_anger.jpg,5,1,11
44584,raphael-kirchner_apples-sweet-fruits-1900.jpg,2,1,4
44585,raphael-kirchner_april-fool.jpg,5,1,4
44586,raphael-kirchner_aquatinte-1910.jpg,5,1,4
44587,raphael-kirchner_art-bronzes-1901.jpg,6,1,11
44588,raphael-kirchner_arugula-and-his-dog.jpg,2,1,4
44589,raphael-kirchner_behind-the-scenes-1900.jpg,5,1,4
44590,raphael-kirchner_behind-the-scenes-1900-1.jpg,2,1,4
44591,raphael-kirchner_behind-the-scenes-1900-2.jpg,8,1,4
44592,raphael-kirchner_behind-the-scenes-1900-3.jpg,5,1,4
44593,raphael-kirchner_behind-the-scenes-1900-4.jpg,8,1,4
44594,raphael-kirchner_bellage-of-sect-1905.jpg,5,1,4
44595,raphael-kirchner_bessie-mccoy-1.jpg,1,1,9
44596,raphael-kirchner_boys-and-girls-at-sea.jpg,2,1,4
44597,raphael-kirchner_boys-and-girls-at-sea-1.jpg,3,1,4
44598,raphael-kirchner_boys-and-girls-at-sea-2.jpg,8,1,4
44599,raphael-kirchner_boys-and-girls-at-sea-3.jpg,6,1,4
44600,raphael-kirchner_boys-and-girls-at-sea-4.jpg,5,1,4
44601,raphael-kirchner_boys-and-girls-at-sea-5.jpg,5,1,4
44602,raphael-kirchner_boys-and-girls-at-sea-6.jpg,5,1,4
44603,raphael-kirchner_boys-and-girls-at-sea-7.jpg,3,1,4
44604,raphael-kirchner_boys-and-girls-at-sea-8.jpg,5,1,4
44605,raphael-kirchner_boys-and-girls-at-sea-9.jpg,2,1,4
44606,raphael-kirchner_brise-of-may.jpg,2,1,0
44607,raphael-kirchner_bubbles-1916.jpg,2,1,4
44608,raphael-kirchner_christmas-pictures.jpg,8,1,11
44609,raphael-kirchner_christmas-pictures-1.jpg,4,1,11
44610,raphael-kirchner_christmas-pictures-2.jpg,1,1,11
44611,raphael-kirchner_christmas-pictures-signed-with-paris.jpg,3,1,11
44612,raphael-kirchner_christmas-pictures-signed-with-paris-2.jpg,5,1,11
44613,raphael-kirchner_christmas-pictures-signed-with-paris-3.jpg,2,1,11
44614,raphael-kirchner_clovers-1899.jpg,5,1,11
44615,raphael-kirchner_clovers-1899-1.jpg,2,1,11
44616,raphael-kirchner_clovers-1899-2.jpg,8,1,11
44617,raphael-kirchner_clovers-1899-3.jpg,2,1,11
44618,raphael-kirchner_clovers-1899-4.jpg,1,1,11
44619,raphael-kirchner_clovers-1899-5.jpg,2,1,11
44620,raphael-kirchner_contemplation.jpg,8,1,0
44621,raphael-kirchner_couples-between-red-borders-1901.jpg,3,1,4
44622,raphael-kirchner_couples-between-red-borders-1901-1.jpg,3,1,4
44623,raphael-kirchner_couples-between-red-borders-1901-2.jpg,4,1,4
44624,raphael-kirchner_couples-between-red-borders-1901-3.jpg,5,1,4
44625,raphael-kirchner_couples-between-red-borders-1901-4.jpg,5,1,4
44626,raphael-kirchner_deadly-sins.jpg,5,1,0
44627,raphael-kirchner_deadly-sins-1.jpg,5,1,0
44628,raphael-kirchner_deadly-sins-2.jpg,6,1,0
44629,raphael-kirchner_deadly-sins-3.jpg,8,1,0
44630,raphael-kirchner_deadly-sins-4.jpg,3,1,0
44631,raphael-kirchner_deadly-sins-5.jpg,5,1,0
44632,raphael-kirchner_deadly-sins-6.jpg,5,1,0
44633,raphael-kirchner_dolly-sister.jpg,1,1,9
44634,raphael-kirchner_envy.jpg,5,1,4
44635,raphael-kirchner_erika.jpg,5,1,9
44636,raphael-kirchner_erika-1.jpg,2,1,9
44637,raphael-kirchner_erika-2.jpg,2,1,9
44638,raphael-kirchner_eve-1912.jpg,2,1,4
44639,raphael-kirchner_expiation.jpg,5,1,4
44640,raphael-kirchner_fan-1916.jpg,3,1,4
44641,raphael-kirchner_fanny-brice-1916.jpg,6,1,9
44642,raphael-kirchner_fanny-brice-1916-1.jpg,2,1,9
44643,raphael-kirchner_fantasy-1914.jpg,3,1,4
44644,raphael-kirchner_fantasy-1914-1.jpg,5,1,11
44645,raphael-kirchner_fantasy-1912.jpg,5,1,11
44646,raphael-kirchner_favorite.jpg,2,1,11
44647,raphael-kirchner_favorite-1.jpg,5,1,11
44648,raphael-kirchner_favorite-2.jpg,2,1,11
44649,raphael-kirchner_favorite-3.jpg,2,1,11
44650,raphael-kirchner_favorite-4.jpg,1,1,11
44651,raphael-kirchner_figures-on-turquoise-background-1901.jpg,5,1,11
44652,raphael-kirchner_figures-on-turquoise-background-1901-1.jpg,2,1,11
44653,raphael-kirchner_figures-on-turquoise-background-1901-2.jpg,3,1,11
44654,raphael-kirchner_figures-on-turquoise-background-1901-3.jpg,1,1,11
44655,raphael-kirchner_flashing-motorists-1904.jpg,5,1,4
44656,raphael-kirchner_flashing-motorists-1904-1.jpg,3,1,4
44657,raphael-kirchner_flashing-motorists-1904-2.jpg,3,1,4
44658,raphael-kirchner_friolerie-1916.jpg,5,1,9
44659,raphael-kirchner_from-arcadia.jpg,3,1,11
44660,raphael-kirchner_from-arcadia-1.jpg,2,1,11
44661,raphael-kirchner_from-arcadia-2.jpg,7,1,11
44662,raphael-kirchner_from-arcadia-3.jpg,3,1,11
44663,raphael-kirchner_from-brown-to-blonde-1.jpg,2,1,11
44664,raphael-kirchner_from-brown-to-blonde-2.jpg,3,1,11
44665,raphael-kirchner_front-cover-illustration-1911.jpg,2,1,16
44666,raphael-kirchner_girl-cyclists-1899.jpg,3,1,4
44667,raphael-kirchner_girl-scout-new-york-tribune-1916.jpg,6,1,9
44668,raphael-kirchner_girls-amid-plants.jpg,2,1,11
44669,raphael-kirchner_girls-amid-plants-1.jpg,2,1,11
44670,raphael-kirchner_girls-and-eggs-1901.jpg,2,1,11
44671,raphael-kirchner_girls-and-eggs-1901-1.jpg,5,1,11
44672,raphael-kirchner_girls-between-brown-green-borders-1901.jpg,5,1,11
44673,raphael-kirchner_girls-between-brown-green-borders-1901-1.jpg,8,1,11
44674,raphael-kirchner_girls-between-brown-green-borders-1901-2.jpg,2,1,11
44675,raphael-kirchner_girls-between-brown-green-borders-1901-3.jpg,3,1,11
44676,raphael-kirchner_girls-between-brown-green-borders-1901-4.jpg,2,1,11
44677,raphael-kirchner_girls-between-brown-green-borders-1901-5.jpg,2,1,11
44678,raphael-kirchner_girls-between-brown-green-borders-1901-6.jpg,2,1,11
44679,raphael-kirchner_girls-between-brown-green-borders-1901-7.jpg,3,1,11
44680,raphael-kirchner_girls-faces-in-a-circle-on-violet.jpg,1,1,11
44681,raphael-kirchner_girls-faces-with-red-border.jpg,2,1,11
44682,raphael-kirchner_girls-faces-with-red-border-1.jpg,3,1,11
44683,raphael-kirchner_girls-faces-with-red-border-2.jpg,2,1,11
44684,raphael-kirchner_girls-faces-with-red-border-3.jpg,8,1,11
44685,raphael-kirchner_girls-faces-with-red-border-4.jpg,8,1,11
44686,raphael-kirchner_girls-faces-with-red-border-5.jpg,2,1,11
44687,raphael-kirchner_girls-faces-with-red-border-6.jpg,2,1,11
44688,raphael-kirchner_girls-faces-with-red-border-7.jpg,1,1,11
44689,raphael-kirchner_girls-heads-and-shoulders-on-a-green-panel.jpg,2,1,11
44690,raphael-kirchner_girls-heads-and-shoulders-on-a-green-panel-1.jpg,8,1,11
44691,raphael-kirchner_girls-heads-in-a-circle-1901.jpg,1,1,11
44692,raphael-kirchner_girls-heads-in-a-circle-1901-1.jpg,2,1,11
44693,raphael-kirchner_girls-heads-in-a-circle-1901-2.jpg,2,1,11
44694,raphael-kirchner_girls-heads-in-a-circle-1901-3.jpg,1,1,11
44695,raphael-kirchner_girls-heads-in-a-circle-1901-4.jpg,2,1,11
44696,raphael-kirchner_girls-heads-on-christmas-foliage-background.jpg,2,1,9
44697,raphael-kirchner_girls-with-ancient-musical-instruments.jpg,5,1,11
44698,raphael-kirchner_girls-with-animals-1901.jpg,2,1,11
44699,raphael-kirchner_girls-with-animals-1901-1.jpg,2,1,11
44700,raphael-kirchner_girls-with-animals-1901-2.jpg,8,1,11
44701,raphael-kirchner_girls-with-beige-border.jpg,5,1,11
44702,raphael-kirchner_girls-with-flowers-at-feet-1902.jpg,8,1,11
44703,raphael-kirchner_girls-with-flowers-at-feet-1902-1.jpg,2,1,11
44704,raphael-kirchner_girls-with-flowers-at-feet-1902-2.jpg,3,1,11
44705,raphael-kirchner_girls-with-flowers-at-feet-1902-3.jpg,2,1,11
44706,raphael-kirchner_girls-with-flowers-at-feet-1902-4.jpg,2,1,11
44707,raphael-kirchner_girls-with-flowers-at-feet-1902-5.jpg,2,1,11
44708,raphael-kirchner_girls-with-flowers-at-feet-1902-6.jpg,3,1,11
44709,raphael-kirchner_girls-with-good-luck-charms.jpg,2,1,4
44710,raphael-kirchner_girls-with-good-luck-charms-1.jpg,3,1,4
44711,raphael-kirchner_girls-with-good-luck-charms-2.jpg,3,1,4
44712,raphael-kirchner_girls-with-good-luck-charms-3.jpg,1,1,4
44713,raphael-kirchner_girls-with-good-luck-charms-4.jpg,3,1,4
44714,raphael-kirchner_girls-with-good-luck-charms-5.jpg,7,1,4
44715,raphael-kirchner_girls-with-good-luck-charms-6.jpg,3,1,4
44716,raphael-kirchner_girls-with-good-luck-charms-7.jpg,8,1,4
44717,raphael-kirchner_girls-with-good-luck-charms-8.jpg,2,1,4
44718,raphael-kirchner_girls-with-good-luck-charms-9.jpg,5,1,4
44719,raphael-kirchner_girls-with-olive-green-surrounds-1901.jpg,2,1,11
44720,raphael-kirchner_girls-with-olive-green-surrounds-1901-1.jpg,2,1,11
44721,raphael-kirchner_girls-with-olive-green-surrounds-1901-2.jpg,5,1,11
44722,raphael-kirchner_girls-with-olive-green-surrounds-1901-3.jpg,2,1,11
44723,raphael-kirchner_girls-with-olive-green-surrounds-1901-4.jpg,2,1,11
